,ID,Name,Photo,Flag,Club Logo
79,245037, Eric García,https://cdn.sofifa.com/players/245/037/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/10/light_30.png
80,236600, J. Tanganga,https://cdn.sofifa.com/players/236/600/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/18/light_30.png
81,251804, S. Dest,https://cdn.sofifa.com/players/251/804/20_60.png,https://cdn.sofifa.com/flags/us.png,https://cdn.sofifa.com/teams/245/light_30.png
82,232293, V. Osimhen,https://cdn.sofifa.com/players/232/293/20_60.png,https://cdn.sofifa.com/flags/ng.png,https://cdn.sofifa.com/teams/65/light_30.png
83,203551, A. Florenzi,https://cdn.sofifa.com/players/203/551/20_60.png,https://cdn.sofifa.com/flags/it.png,https://cdn.sofifa.com/teams/461/light_30.png
84,240060, M. Aarons,https://cdn.sofifa.com/players/240/060/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/1792/light_30.png
85,235212, A. Hakimi,https://cdn.sofifa.com/players/235/212/20_60.png,https://cdn.sofifa.com/flags/ma.png,https://cdn.sofifa.com/teams/22/light_30.png
86,210035, Grimaldo,https://cdn.sofifa.com/players/210/035/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/234/light_30.png
87,193165, J. Corona,https://cdn.sofifa.com/players/193/165/20_60.png,https://cdn.sofifa.com/flags/mx.png,https://cdn.sofifa.com/teams/236/light_30.png
88,238744, W. McKennie,https://cdn.sofifa.com/players/238/744/20_60.png,https://cdn.sofifa.com/flags/us.png,https://cdn.sofifa.com/teams/34/light_30.png
89,239970, Paulinho,https://cdn.sofifa.com/players/239/970/20_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/32/light_30.png
90,225100, J. Gomez,https://cdn.sofifa.com/players/225/100/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/9/light_30.png
91,245541, G. Reyna,https://cdn.sofifa.com/players/245/541/20_60.png,https://cdn.sofifa.com/flags/us.png,https://cdn.sofifa.com/teams/22/light_30.png
92,188545, R. Lewandowski,https://cdn.sofifa.com/players/188/545/20_60.png,https://cdn.sofifa.com/flags/pl.png,https://cdn.sofifa.com/teams/21/light_30.png
93,240740, C. Hudson-Odoi,https://cdn.sofifa.com/players/240/740/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/5/light_30.png
94,138871, D. Moscardelli,https://cdn.sofifa.com/players/138/871/20_60.png,https://cdn.sofifa.com/flags/it.png,https://cdn.sofifa.com/teams/110738/light_30.png
95,239956, M. Boadu,https://cdn.sofifa.com/players/239/956/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/1906/light_30.png
96,238067, N. Zaniolo,https://cdn.sofifa.com/players/238/067/20_60.png,https://cdn.sofifa.com/flags/it.png,https://cdn.sofifa.com/teams/52/light_30.png
97,246618, A. Hložek,https://cdn.sofifa.com/players/246/618/20_60.png,https://cdn.sofifa.com/flags/cz.png,https://cdn.sofifa.com/teams/267/light_30.png
98,190813, S. El Shaarawy,https://cdn.sofifa.com/players/190/813/20_60.png,https://cdn.sofifa.com/flags/it.png,https://cdn.sofifa.com/teams/110955/light_30.png
99,243854, M. Simakan,https://cdn.sofifa.com/players/243/854/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/76/light_30.png
100,251317, A. Lungwitz,https://cdn.sofifa.com/players/251/317/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/165/light_30.png
101,246104, R. Gravenberch,https://cdn.sofifa.com/players/246/104/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/245/light_30.png
102,229880, A. Wan-Bissaka,https://cdn.sofifa.com/players/229/880/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/11/light_30.png
103,246960, M. Ihattaren,https://cdn.sofifa.com/players/246/960/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/247/light_30.png
104,216267, A. Robertson,https://cdn.sofifa.com/players/216/267/20_60.png,https://cdn.sofifa.com/flags/gb-sct.png,https://cdn.sofifa.com/teams/9/light_30.png
105,220901, David Raya,https://cdn.sofifa.com/players/220/901/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/1925/light_30.png
106,251566, Gabriel Martinelli,https://cdn.sofifa.com/players/251/566/20_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/1/light_30.png
107,237678, I. Konaté,https://cdn.sofifa.com/players/237/678/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/112172/light_30.png
108,209658, L. Goretzka,https://cdn.sofifa.com/players/209/658/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/21/light_30.png
109,208135, A. Doucouré,https://cdn.sofifa.com/players/208/135/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/1795/light_30.png
110,231443, O. Dembélé,https://cdn.sofifa.com/players/231/443/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/241/light_30.png
111,201942, Roberto Firmino,https://cdn.sofifa.com/players/201/942/20_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/9/light_30.png
112,203747, Héctor Bellerín,https://cdn.sofifa.com/players/203/747/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/1/light_30.png
113,212462, Alex Telles,https://cdn.sofifa.com/players/212/462/20_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/236/light_30.png
114,233064, M. Mount,https://cdn.sofifa.com/players/233/064/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/5/light_30.png
115,204529, M. Batshuayi,https://cdn.sofifa.com/players/204/529/20_60.png,https://cdn.sofifa.com/flags/be.png,https://cdn.sofifa.com/teams/5/light_30.png
116,255253, Vítor Ferreira,https://cdn.sofifa.com/players/255/253/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/236/light_30.png
117,234378, D. Rice,https://cdn.sofifa.com/players/234/378/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/19/light_30.png
118,202811, E. Martínez,https://cdn.sofifa.com/players/202/811/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/1/light_30.png
119,176580, L. Suárez,https://cdn.sofifa.com/players/176/580/20_60.png,https://cdn.sofifa.com/flags/uy.png,https://cdn.sofifa.com/teams/241/light_30.png
120,176580, L. Suárez,https://cdn.sofifa.com/players/176/580/20_60.png,https://cdn.sofifa.com/flags/uy.png,https://cdn.sofifa.com/teams/241/light_30.png
121,229261, D. Zakaria,https://cdn.sofifa.com/players/229/261/20_60.png,https://cdn.sofifa.com/flags/ch.png,https://cdn.sofifa.com/teams/23/light_30.png
122,192985, K. De Bruyne,https://cdn.sofifa.com/players/192/985/20_60.png,https://cdn.sofifa.com/flags/be.png,https://cdn.sofifa.com/teams/10/light_30.png
123,235926, M. Zaracho,https://cdn.sofifa.com/players/235/926/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/101085/light_30.png
124,239817, B. Soumaré,https://cdn.sofifa.com/players/239/817/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/65/light_30.png
125,206517, J. Grealish,https://cdn.sofifa.com/players/206/517/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/2/light_30.png
126,252489, M. Kana,https://cdn.sofifa.com/players/252/489/20_60.png,https://cdn.sofifa.com/flags/be.png,https://cdn.sofifa.com/teams/229/light_30.png
127,229167, M. Rashica,https://cdn.sofifa.com/players/229/167/20_60.png,https://cdn.sofifa.com/flags/xk.png,https://cdn.sofifa.com/teams/38/light_30.png
128,228941, André Silva,https://cdn.sofifa.com/players/228/941/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/1824/light_30.png
129,237819, N. Domínguez,https://cdn.sofifa.com/players/237/819/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/189/light_30.png
130,225953, S. Bergwijn,https://cdn.sofifa.com/players/225/953/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/18/light_30.png
131,190460, C. Eriksen,https://cdn.sofifa.com/players/190/460/20_60.png,https://cdn.sofifa.com/flags/dk.png,https://cdn.sofifa.com/teams/44/light_30.png
132,231521, E. Palacios,https://cdn.sofifa.com/players/231/521/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/32/light_30.png
133,183711, J. Henderson,https://cdn.sofifa.com/players/183/711/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/9/light_30.png
134,226166, N. Mukiele,https://cdn.sofifa.com/players/226/166/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/112172/light_30.png
135,235883, R. Sessegnon,https://cdn.sofifa.com/players/235/883/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/18/light_30.png
136,223848, S. Milinković-Savić,https://cdn.sofifa.com/players/223/848/20_60.png,https://cdn.sofifa.com/flags/rs.png,https://cdn.sofifa.com/teams/46/light_30.png
137,251854, Pedri,https://cdn.sofifa.com/players/251/854/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/472/light_30.png
138,229984, B. Chilwell,https://cdn.sofifa.com/players/229/984/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/95/light_30.png
139,247204, Emerson,https://cdn.sofifa.com/players/247/204/20_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/449/light_30.png
140,242602, J. Vagnoman,https://cdn.sofifa.com/players/242/602/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/28/light_30.png
141,251517, J. Gvardiol,https://cdn.sofifa.com/players/251/517/20_60.png,https://cdn.sofifa.com/flags/hr.png,https://cdn.sofifa.com/teams/211/light_30.png
142,202166, J. Draxler,https://cdn.sofifa.com/players/202/166/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/73/light_30.png
143,165153, K. Benzema,https://cdn.sofifa.com/players/165/153/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/243/light_30.png
144,178509, O. Giroud,https://cdn.sofifa.com/players/178/509/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/5/light_30.png
145,211110, P. Dybala,https://cdn.sofifa.com/players/211/110/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/45/light_30.png
146,246045, P. De la Vega,https://cdn.sofifa.com/players/246/045/20_60.png,https://cdn.sofifa.com/flags/ar.png,https://cdn.sofifa.com/teams/110395/light_30.png
147,197445, D. Alaba,https://cdn.sofifa.com/players/197/445/20_60.png,https://cdn.sofifa.com/flags/at.png,https://cdn.sofifa.com/teams/21/light_30.png
148,202126, H. Kane,https://cdn.sofifa.com/players/202/126/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/18/light_30.png
149,229906, L. Bailey,https://cdn.sofifa.com/players/229/906/20_60.png,https://cdn.sofifa.com/flags/jm.png,https://cdn.sofifa.com/teams/32/light_30.png
150,235243, M. de Ligt,https://cdn.sofifa.com/players/235/243/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/45/light_30.png
151,239818, Rúben Dias,https://cdn.sofifa.com/players/239/818/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/234/light_30.png
152,189596, T. Müller,https://cdn.sofifa.com/players/189/596/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/21/light_30.png
153,232097, A. Harit,https://cdn.sofifa.com/players/232/097/20_60.png,https://cdn.sofifa.com/flags/ma.png,https://cdn.sofifa.com/teams/34/light_30.png
154,194765, A. Griezmann,https://cdn.sofifa.com/players/194/765/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/241/light_30.png
155,235353, I. Sarr,https://cdn.sofifa.com/players/235/353/20_60.png,https://cdn.sofifa.com/flags/sn.png,https://cdn.sofifa.com/teams/1795/light_30.png
156,243662, 19 Kalindi,https://cdn.sofifa.com/players/243/662/19_60.png,https://cdn.sofifa.com/flags/br.png,https://cdn.sofifa.com/teams/1891/light_30.png
157,215914, N. Kanté,https://cdn.sofifa.com/players/215/914/20_60.png,https://cdn.sofifa.com/flags/fr.png,https://cdn.sofifa.com/teams/5/light_30.png
158,212710, Joel Pereira,https://cdn.sofifa.com/players/212/710/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/80/light_30.png
159,231447, D. Malen,https://cdn.sofifa.com/players/231/447/20_60.png,https://cdn.sofifa.com/flags/nl.png,https://cdn.sofifa.com/teams/247/light_30.png
160,226110, N. Pépé,https://cdn.sofifa.com/players/226/110/20_60.png,https://cdn.sofifa.com/flags/ci.png,https://cdn.sofifa.com/teams/1/light_30.png
161,210243, Ricardo Pereira,https://cdn.sofifa.com/players/210/243/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/95/light_30.png
162,218667, Bernardo Silva,https://cdn.sofifa.com/players/218/667/20_60.png,https://cdn.sofifa.com/flags/pt.png,https://cdn.sofifa.com/teams/10/light_30.png
163,222331, L. Klostermann,https://cdn.sofifa.com/players/222/331/20_60.png,https://cdn.sofifa.com/flags/de.png,https://cdn.sofifa.com/teams/112172/light_30.png
164,245992, B. Gilmour,https://cdn.sofifa.com/players/245/992/20_60.png,https://cdn.sofifa.com/flags/gb-sct.png,https://cdn.sofifa.com/teams/5/light_30.png
165,244260, Dani Olmo,https://cdn.sofifa.com/players/244/260/20_60.png,https://cdn.sofifa.com/flags/es.png,https://cdn.sofifa.com/teams/112172/light_30.png
166,224081, K. Phillips,https://cdn.sofifa.com/players/224/081/20_60.png,https://cdn.sofifa.com/flags/gb-eng.png,https://cdn.sofifa.com/teams/8/light_30.png
167,228736, W. Faríñez,https://cdn.sofifa.com/players/228/736/20_60.png,https://cdn.sofifa.com/flags/ve.png,https://cdn.sofifa.com/teams/101105/light_30.png
